resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,cd_center_id,cd_center_name_ar,cd_center_name_en,cd_governorate,hotline,phone,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
CDR-54039,54039,al_awainat,Al Awainat,العوينات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53580,53580,al_bireh,Al Bireh,البيره,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53517,53517,al_burj,Al Burj,البرج,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54507,54507,al_farid,Al Farid,الفرض,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53670,53670,al_hakour,Al Hakour,الحاكور,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54552,54552,al_hishah,Al Hishah,الهيشة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-63305,63305,al_hissa,Al Hissa,الحيصا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53679,53679,al_hmayra,Al Hmayra,الحميرة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54030,54030,al_kweikhat,Al Kweikhat,الكويخات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54444,54444,al_majdal,Al Majdal,المجدل,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53994,53994,al_maqybleh,Al Maqybleh,المقيبلة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53913,53913,al_qariyat,Al Qariyat,القريات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53904,53904,al_qobeiyat,Al Qobeiyat,القبيات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54480,54480,al_qurnah,Al Qurnah,القرنة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53634,53634,al_talil,Al Talil,التليل,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54318,54318,al_ayoun,Al-Ayoun,العيون,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54183,54183,al_dabbabiya,Al-Dabbabiya,الدبابية,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54165,54165,al_kwashra,Al-Kwashra,الكواشرة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54201,54201,al_mahmara,Al-Mahmara,المحمرة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54345,54345,al_maqeeta,Al-Maqeeta,المقيطع,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54363,54363,al_mounasseh,Al-Mounasseh,المونسة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54246,54246,al_qantara,Al-Qantara,القنطرة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54192,54192,al_qarqaf,Al-Qarqaf,القرقف,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54300,54300,al_rihaneya,Al-Rihaneya,الريحانية,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54624,54624,al_sheikh_ayyash,Al-Sheikh Ayyash,الشيخ عياش,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54408,54408,ammar_al_beykat,Ammar Al-Beykat,عمار البيكات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54012,54012,an_nafiseh,An Nafiseh,النفيسة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54021,54021,an_naheriyah_and_bestan_al_harsh,An Naheriyah and Bestan Al Harsh,النهرية وبستان الحرش,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53850,53850,andqet,Andqet,عندقت,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54390,54390,arqa,Arqa,عرقا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54579,54579,as_sulah,As Sulah,السهلة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54462,54462,ash_shuqduf,Ash Shuqduf,الشقدوف,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54210,54210,ayun_al_ghazlan,Ayun al-Ghazlan,عيون الغزلان,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53859,53859,ayyat,Ayyat,عيات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54426,54426,bani_sakhr,Bani Sakhr,بني صخر,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54525,54525,barbarah,Barbarah,بربارة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53535,53535,barkaayl,Barkaayl,برقايل,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53589,53589,bayno_qaboula,Bayno - Qaboula,بينو-قبولا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54633,54633,bayt_ayyub,Bayt Ayyub,بيت ايوب,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-63015,63015,bayt_mlat,Bayt Mlat,بيت ملات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53544,53544,bazal,Bazal,بزال,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53553,53553,bazbina,Bazbina,بزبينا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53508,53508,bebnine_al_abdeh,Bebnine - Al Abdeh,ببنين - العبده,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54048,54048,beit_el_hajj,Beit El Hajj,بيت الحاج,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54399,54399,beit_younes,Beit Younes,بيت يونس,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53562,53562,biqrazla,Biqrazla,بقرزلا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53526,53526,burj_al_arab,Burj Al Arab,برج العرب,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54264,54264,dahr_laysina,Dahr Laysina,ضهر ليسينة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54498,54498,dahr_al_qanbar,Dahr al Qanbar,ضهر القنبر,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53715,53715,deir_dalloum_and_zouk_al_maqasarin,Deir Dalloum and Zouk al-Maqasarin,دير دلوم وزوق المقشرين,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53706,53706,deir_janine,Deir Janine,دير جنين,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54219,54219,dura,Dura,دورة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54120,54120,dusa_and_baghdad,Dusa and Baghdad,دوسة وبغدادي,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54102,54102,dweir_adwiya,Dweir Adwiya,دوير عدويه,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54255,54255,eilat,Eilat,ايلات,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53877,53877,fassikin_ain_ashma_and_ain_tenta,"Fassikin, Ain Ashma and Ain Tenta",فسيقين-عين اشما وعين تنتا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53886,53886,fnaideq,Fnaideq,فنيدق,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54516,54516,ghazilah,Ghazilah,غزيله,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53499,53499,halba,Halba,حلبا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54138,54138,harrar,Harrar,حرار,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54597,54597,haytla,Haytla,هيتلا,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54291,54291,hayzouq,Hayzouq,حيزوق,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54489,54489,jarmnaya_and_ar_rama,Jarmnaya and Ar Rama,جرمنايا والرامة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53652,53652,jdeideh_al_juma,Jdeideh Al Juma,جديدة الجومة,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53661,53661,jdeideh_al_qaytaa,Jdeideh Al Qaytaa,جديدة القيطع,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53643,53643,jebrayel,Jebrayel,جبرايل,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-53922,53922,karm_aassfour_beit_ghattas_mazraat_al_naheriyeh,"Karm Aassfour, Beit Ghattas, Mazraat Al Naheriyeh",كرم عصفور - بيت غطاس - مزرعة النهرية,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54354,54354,kfarton,Kfarton,كفرتون,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54075,54075,kharba_shar,Kharba Shar,خربة شار,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
CDR-54129,54129,kharbit_dawud,Kharbit Dawud,خربة داوود,Aakkar,Aakkar,CD-AKK-01,مركز الدفاع المدني - عكار,CD Center — Aakkar,Aakkar,125,+961-6-696126,district_cd_center_assignment,high,SRC-CIVILDEF-UNDP-2026;SRC-CIVILDEF-CENTERS,rule_based,2026-05-31,Halba is the main center.
