﻿variant_id,candidate_id,variant,normalized_variant,arabic_normalization,sector,issue_type,category,tier,trust_status,review_priority,reason,review_status,reviewer_id,decision,second_reviewer_required,production_use_now
BFL-CAND-0005-V05,BFL-CAND-0005,sheri3,sheri3,شارع,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0005-V06,BFL-CAND-0005,share33,share33,شارع,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0006-V01,BFL-CAND-0006,otostrad,otostrad,طريق سريع / أوتوستراد,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0006-V02,BFL-CAND-0006,l otostrad,l otostrad,طريق سريع / أوتوستراد,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0006-V03,BFL-CAND-0006,autostrad,autostrad,طريق سريع / أوتوستراد,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0006-V04,BFL-CAND-0006,tari2 sari3,tari2 sari3,طريق سريع / أوتوستراد,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0006-V05,BFL-CAND-0006,autoroute,autoroute,طريق سريع / أوتوستراد,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0006-V06,BFL-CAND-0006,l fouye,l fouye,طريق سريع / أوتوستراد,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0007-V01,BFL-CAND-0007,dawwar,dawwar,دوار,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0007-V02,BFL-CAND-0007,dawar,dawar,دوار,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0007-V03,BFL-CAND-0007,dawer,dawer,دوار,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0007-V04,BFL-CAND-0007,dawwara,dawwara,دوار,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0007-V05,BFL-CAND-0007,l dawwar,l dawwar,دوار,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0007-V06,BFL-CAND-0007,dawwer,dawwer,دوار,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0008-V01,BFL-CAND-0008,mona3taf,mona3taf,منعطف,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0008-V02,BFL-CAND-0008,mna3taf,mna3taf,منعطف,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0008-V03,BFL-CAND-0008,man3ataf,man3ataf,منعطف,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0008-V04,BFL-CAND-0008,3al mna3taf,3al mna3taf,منعطف,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0008-V05,BFL-CAND-0008,mon3ataf,mon3ataf,منعطف,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0008-V06,BFL-CAND-0008,3al mona3taf,3al mona3taf,منعطف,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0019-V01,BFL-CAND-0019,kharsoune,kharsoune,خرسانة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0019-V02,BFL-CAND-0019,5arsoune,5arsoune,خرسانة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0019-V03,BFL-CAND-0019,kharssoun,kharssoun,خرسانة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0019-V04,BFL-CAND-0019,beton,beton,خرسانة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0019-V05,BFL-CAND-0019,bton,bton,خرسانة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0019-V06,BFL-CAND-0019,béton,beton,خرسانة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0020-V01,BFL-CAND-0020,5outet arda,5outet arda,خطوط طريق,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0020-V02,BFL-CAND-0020,5outout tari2,5outout tari2,خطوط طريق,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0020-V03,BFL-CAND-0020,5outet bayde,5outet bayde,خطوط طريق,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0020-V04,BFL-CAND-0020,khoutout,khoutout,خطوط طريق,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0020-V05,BFL-CAND-0020,l 5outet,l 5outet,خطوط طريق,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0020-V06,BFL-CAND-0020,dye tari2,dye tari2,خطوط طريق,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0022-V01,BFL-CAND-0022,lafta,lafta,لافتة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0022-V02,BFL-CAND-0022,lafite,lafite,لافتة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0022-V03,BFL-CAND-0022,lawhat,lawhat,لافتة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0022-V04,BFL-CAND-0022,l lafta,l lafta,لافتة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0022-V05,BFL-CAND-0022,lafta sakat,lafta sakat,لافتة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0022-V06,BFL-CAND-0022,lifte,lifte,لافتة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0028-V01,BFL-CAND-0028,3amoud nour,3amoud nour,عمود إنارة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0028-V02,BFL-CAND-0028,3amoud ishara,3amoud ishara,عمود إنارة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0028-V03,BFL-CAND-0028,3amoud kahraba,3amoud kahraba,عمود إنارة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0028-V04,BFL-CAND-0028,3amoud,3amoud,عمود إنارة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0028-V05,BFL-CAND-0028,poteau,poteau,عمود إنارة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0028-V06,BFL-CAND-0028,3amoud l share3,3amoud l share3,عمود إنارة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0029-V01,BFL-CAND-0029,mammar msheh,mammar msheh,ممر مشاة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0029-V02,BFL-CAND-0029,mammar mshayye,mammar mshayye,ممر مشاة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0029-V03,BFL-CAND-0029,zebra,zebra,ممر مشاة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0029-V04,BFL-CAND-0029,passage piéton,passage pieton,ممر مشاة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0029-V05,BFL-CAND-0029,5outout zebra,5outout zebra,ممر مشاة,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0029-V06,BFL-CAND-0029,mammar,mammar,ممر مشاة,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0030-V01,BFL-CAND-0030,maw2ef,maw2ef,موقف سيارات,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0030-V02,BFL-CAND-0030,maw2af,maw2af,موقف سيارات,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0030-V03,BFL-CAND-0030,parking,parking,موقف سيارات,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0030-V04,BFL-CAND-0030,l parking,l parking,موقف سيارات,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0030-V05,BFL-CAND-0030,maw2ef sayyara,maw2ef sayyara,موقف سيارات,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0030-V06,BFL-CAND-0030,parkinge,parkinge,موقف سيارات,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0035-V01,BFL-CAND-0035,asphalt,asphalt,إسفلت,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0035-V02,BFL-CAND-0035,asphelt,asphelt,إسفلت,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0035-V03,BFL-CAND-0035,asfalt,asfalt,إسفلت,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0035-V04,BFL-CAND-0035,zeft,zeft,إسفلت,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0035-V05,BFL-CAND-0035,l asphalt,l asphalt,إسفلت,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0035-V06,BFL-CAND-0035,zft,zft,إسفلت,ROADS,ALL_SUPPORT,noun_infra,C,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0036-V01,BFL-CAND-0036,7ajez 7adid,7ajez 7adid,درع معدني / حاجز حديدي,ROADS,ALL_SUPPORT,noun_infra,A,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0036-V02,BFL-CAND-0036,dara3 ma3dani,dara3 ma3dani,درع معدني / حاجز حديدي,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0036-V03,BFL-CAND-0036,garde-corps,garde corps,درع معدني / حاجز حديدي,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
BFL-CAND-0036-V04,BFL-CAND-0036,glissière,glissiere,درع معدني / حاجز حديدي,ROADS,ALL_SUPPORT,noun_infra,B,SUPPORT_ONLY_REVIEW,P3_GENERAL_SUPPORT,Support/context term only; not an issue label. Ambiguity is acceptable only as general support after review.,PENDING_NATIVE_REVIEW,UNASSIGNED,NEEDS_REVIEW,FALSE,FALSE
