﻿review_item_id,item_type,candidate_id,variant_id,arabic_script,english,variant,normalization,sector,issue_type,category,priority,question_for_reviewer,suggested_decision_options,reviewer_id,review_status,second_reviewer_required,notes
RV-00011,variant,BFL-CAND-0003,BFL-CAND-0003-V05,حفر (plural),potholes / holes (plural),jourat,حفرات,ROADS,POTHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00012,variant,BFL-CAND-0009,BFL-CAND-0009-V01,رصيف,sidewalk / pavement,rasif,رصيف,ROADS,BROKEN_SIDEWALK,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00013,variant,BFL-CAND-0009,BFL-CAND-0009-V02,رصيف,sidewalk / pavement,rasife,رصيف,ROADS,BROKEN_SIDEWALK,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00014,variant,BFL-CAND-0009,BFL-CAND-0009-V05,رصيف,sidewalk / pavement,rssif,رصيف,ROADS,BROKEN_SIDEWALK,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00015,variant,BFL-CAND-0009,BFL-CAND-0009-V06,رصيف,sidewalk / pavement,rseef,رصيف,ROADS,BROKEN_SIDEWALK,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00016,variant,BFL-CAND-0010,BFL-CAND-0010-V01,بردورة,curb,bardore,بردورة,ROADS,BROKEN_SIDEWALK,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00017,variant,BFL-CAND-0010,BFL-CAND-0010-V02,بردورة,curb,bardoura,بردورة,ROADS,BROKEN_SIDEWALK,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00018,variant,BFL-CAND-0010,BFL-CAND-0010-V04,بردورة,curb,l bardore,بردورة,ROADS,BROKEN_SIDEWALK,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00019,variant,BFL-CAND-0010,BFL-CAND-0010-V05,بردورة,curb,burdure,بردورة,ROADS,BROKEN_SIDEWALK,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00020,variant,BFL-CAND-0011,BFL-CAND-0011-V01,بلاط,paving tiles / floor tiles,balat,بلاط,ROADS,BROKEN_SIDEWALK,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00021,variant,BFL-CAND-0011,BFL-CAND-0011-V04,بلاط,paving tiles / floor tiles,balata,بلاط,ROADS,BROKEN_SIDEWALK,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00022,variant,BFL-CAND-0011,BFL-CAND-0011-V05,بلاط,paving tiles / floor tiles,blayt,بلاط,ROADS,BROKEN_SIDEWALK,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00023,variant,BFL-CAND-0011,BFL-CAND-0011-V06,بلاط,paving tiles / floor tiles,balt,بلاط,ROADS,BROKEN_SIDEWALK,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00024,variant,BFL-CAND-0012,BFL-CAND-0012-V01,غطاء بئر,manhole cover,ghata biar,غطاء بئر,ROADS,MISSING_MANHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00025,variant,BFL-CAND-0012,BFL-CAND-0012-V02,غطاء بئر,manhole cover,ghata l biar,غطاء بئر,ROADS,MISSING_MANHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00026,variant,BFL-CAND-0012,BFL-CAND-0012-V03,غطاء بئر,manhole cover,ghata l biyar,غطاء بئر,ROADS,MISSING_MANHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00027,variant,BFL-CAND-0012,BFL-CAND-0012-V04,غطاء بئر,manhole cover,ghato,غطاء بئر,ROADS,MISSING_MANHOLE,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00028,variant,BFL-CAND-0012,BFL-CAND-0012-V06,غطاء بئر,manhole cover,ghata mafqoud,غطاء بئر,ROADS,MISSING_MANHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00029,variant,BFL-CAND-0013,BFL-CAND-0013-V01,بئر / بيار,manhole / well,biar,بئر / بيار,ROADS,MISSING_MANHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00030,variant,BFL-CAND-0013,BFL-CAND-0013-V02,بئر / بيار,manhole / well,biyar,بئر / بيار,ROADS,MISSING_MANHOLE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00031,variant,BFL-CAND-0013,BFL-CAND-0013-V04,بئر / بيار,manhole / well,biyara,بئر / بيار,ROADS,MISSING_MANHOLE,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (CROSS_SECTOR_AMBIGUOUS); block direct matching.
RV-00032,variant,BFL-CAND-0013,BFL-CAND-0013-V05,بئر / بيار,manhole / well,byar,بئر / بيار,ROADS,MISSING_MANHOLE,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00033,variant,BFL-CAND-0014,BFL-CAND-0014-V01,مطب,speed bump,matab,مطب,ROADS,ROAD_DAMAGE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00034,variant,BFL-CAND-0014,BFL-CAND-0014-V02,مطب,speed bump,matabb,مطب,ROADS,ROAD_DAMAGE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00035,variant,BFL-CAND-0014,BFL-CAND-0014-V04,مطب,speed bump,l matab,مطب,ROADS,ROAD_DAMAGE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00036,variant,BFL-CAND-0014,BFL-CAND-0014-V06,مطب,speed bump,l matabeat,مطب,ROADS,ROAD_DAMAGE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00037,variant,BFL-CAND-0015,BFL-CAND-0015-V01,كاسر سرعة,speed breaker (descriptive),kaser sur3a,كاسر سرعة,ROADS,ROAD_DAMAGE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00038,variant,BFL-CAND-0015,BFL-CAND-0015-V03,كاسر سرعة,speed breaker (descriptive),kasir sor3a,كاسر سرعة,ROADS,ROAD_DAMAGE,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00039,variant,BFL-CAND-0015,BFL-CAND-0015-V04,كاسر سرعة,speed breaker (descriptive),mukab3,كاسر سرعة,ROADS,ROAD_DAMAGE,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00040,variant,BFL-CAND-0015,BFL-CAND-0015-V05,كاسر سرعة,speed breaker (descriptive),kashir sur3a,كاسر سرعة,ROADS,ROAD_DAMAGE,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00041,variant,BFL-CAND-0016,BFL-CAND-0016-V01,جسر / كوبري,bridge / overpass,jisr,جسر / كوبري,ROADS,ROAD_COLLAPSE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00042,variant,BFL-CAND-0016,BFL-CAND-0016-V02,جسر / كوبري,bridge / overpass,koubri,جسر / كوبري,ROADS,ROAD_COLLAPSE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00043,variant,BFL-CAND-0016,BFL-CAND-0016-V03,جسر / كوبري,bridge / overpass,kobri,جسر / كوبري,ROADS,ROAD_COLLAPSE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00044,variant,BFL-CAND-0016,BFL-CAND-0016-V05,جسر / كوبري,bridge / overpass,l jisr,جسر / كوبري,ROADS,ROAD_COLLAPSE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00045,variant,BFL-CAND-0016,BFL-CAND-0016-V06,جسر / كوبري,bridge / overpass,l koubri,جسر / كوبري,ROADS,ROAD_COLLAPSE,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00046,variant,BFL-CAND-0017,BFL-CAND-0017-V01,نفق,tunnel,nafa2,نفق,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00047,variant,BFL-CAND-0017,BFL-CAND-0017-V04,نفق,tunnel,l nafa2,نفق,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00048,variant,BFL-CAND-0017,BFL-CAND-0017-V05,نفق,tunnel,nfaq,نفق,ROADS,ROAD_BLOCKED,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00049,variant,BFL-CAND-0018,BFL-CAND-0018-V01,حاجز,barrier / checkpoint,7ajez,حاجز,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00050,variant,BFL-CAND-0018,BFL-CAND-0018-V04,حاجز,barrier / checkpoint,7ajez 7adid,حاجز,ROADS,ROAD_BLOCKED,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (SAME_SECTOR_MULTI_ISSUE); block direct matching.
RV-00051,variant,BFL-CAND-0021,BFL-CAND-0021-V01,إشارة ضوئية,traffic light,feu,إشارة ضوئية,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00052,variant,BFL-CAND-0021,BFL-CAND-0021-V02,إشارة ضوئية,traffic light,l feu,إشارة ضوئية,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00053,variant,BFL-CAND-0021,BFL-CAND-0021-V03,إشارة ضوئية,traffic light,feu rouge,إشارة ضوئية,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00054,variant,BFL-CAND-0023,BFL-CAND-0023-V01,تحويلة,detour,ta7wile,تحويلة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00055,variant,BFL-CAND-0023,BFL-CAND-0023-V03,تحويلة,detour,msar bedil,تحويلة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00056,variant,BFL-CAND-0023,BFL-CAND-0023-V04,تحويلة,detour,ta7wili,تحويلة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00057,variant,BFL-CAND-0023,BFL-CAND-0023-V05,تحويلة,detour,ta7woleh,تحويلة,ROADS,ROAD_BLOCKED,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00058,variant,BFL-CAND-0023,BFL-CAND-0023-V06,تحويلة,detour,via bedil,تحويلة,ROADS,ROAD_BLOCKED,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00059,variant,BFL-CAND-0024,BFL-CAND-0024-V01,زحمة,traffic jam / congestion,za7me,زحمة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00060,variant,BFL-CAND-0024,BFL-CAND-0024-V03,زحمة,traffic jam / congestion,za7meh,زحمة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00061,variant,BFL-CAND-0024,BFL-CAND-0024-V04,زحمة,traffic jam / congestion,za7ma,زحمة,ROADS,ROAD_BLOCKED,noun_infra,P0_AMBIGUITY_REVIEW,Reject/rewrite?,REJECT_FALSE_FRIEND|REWRITE_VARIANT|KEEP_STRESS_TEST_ONLY,UNASSIGNED,PENDING_NATIVE_REVIEW,TRUE,Ambiguous variant (BLOCKED_PENDING_REVIEW); block direct matching.
RV-00062,variant,BFL-CAND-0024,BFL-CAND-0024-V05,زحمة,traffic jam / congestion,za7me ktir,زحمة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00063,variant,BFL-CAND-0024,BFL-CAND-0024-V06,زحمة,traffic jam / congestion,za7mit seer,زحمة,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
RV-00064,variant,BFL-CAND-0025,BFL-CAND-0025-V01,أعمال / شغلة,construction works,she3el,أعمال,ROADS,ROAD_BLOCKED,noun_infra,P2_CORE_REVIEW_READY,Approve as core/variant candidate?,APPROVE_CORE|APPROVE_VARIANT_ONLY|KEEP_MODEL_ONLY|REJECT,UNASSIGNED,PENDING_NATIVE_REVIEW,FALSE,A-tier low-risk non-support variant; still requires native review.
