"candidate_id","arabic_script","english","sector","issue_type","category","variants","tier_notes","usage_notes","source_type","source_reference","dialect_region","confidence_level","false_friend_risk","risk_level","review_status","reviewer_id","decision","promotion_target","created_at","updated_at"
"ARZ-CAND-0391","هبوط أرضي","ground subsidence / sinkhole","ROADS","ROAD_COLLAPSE","noun_infra","hobout ardi;hobout l ard;l ard nbset;sinkhole;l tari2 nbesat;tari2 2nhajar","A/A/A/B/A/B","2=ق in 2nhajar; hobout = sinking; sinkhole English loanword also used","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0392","تشقق","crack (noun)","ROADS","ROAD_CRACK","noun_infra","tashaddo2at;tasha22o2at;shi22;tshaqqa2;tashroomaat;tshakko2","A/B/B/C/C/B","2=ق throughout; tashaddo2at most natural plural in Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0393","درع / حاجز معدني","guardrail / metal barrier","ROADS","ALL_SUPPORT","noun_infra","7ajez 7adid;dara3 ma3dani;garde-corps;glissière;7adid 7ayye;7ajez lohoum","A/B/B/B/B/C","7=ح twice; garde-corps/glissière French terms; lohoum = metal sheets (slang)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0394","خط سير","lane marking / traffic lane","ROADS","ALL_SUPPORT","noun_infra","5att seer;5att l seer;7aret l seer;7ara seer;voie;5outet seer","A/A/A/A/B/B","5=خ in 5att; 7=ح in 7aret; voie French loanword","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0395","مسار دراجات","bike lane","ROADS","ALL_SUPPORT","noun_infra","msar darrajat;msar bsikleta;piste cyclable;msar l bykes;bykes lane","A/A/B/B/C","piste cyclable French; bykes/bikes English loanword very common in Beirut","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0396","إشارة تحذير","warning sign","ROADS","ALL_SUPPORT","noun_infra","isharet ta7dir;isharit ta7dir;ishara ta7zir;paneau 5atar;paneau;panel","A/B/C/B/B/B","7=ح in ta7dir; paneau French loanword (panneau) very common in Lebanon","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","HIGH","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0397","كتل خرسانية","concrete blocks (jersey barriers)","ROADS","ROAD_BLOCKED","noun_infra","ketal kharsoune;l ketal;block kharsoune;jersey barrier;blokaat;blok","A/A/A/B/B/B","ketal kharsoune most natural; blokaat = blocks (plural English loanword)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0398","حادث سير","traffic accident","ROADS","ALL_SUPPORT","noun_infra","7adit seer;7adit sayir;7adit tari2;7adet seer;accident;7adase seer","A/A/B/B/B/B","7=ح throughout; 7adit seer most common; accident French loanword also used","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0399","تلوث هواء","air pollution / dust (from works)","ROADS","ALL_SUPPORT","noun_infra","trab w ghbar;ghbar ktir;ghbar men she3el;trab 3am yiti3;trab wajib","A/A/A/A/B","3=ع in 3am; trab = dust/soil; ghbar = dust cloud","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0400","انهار / انكسر","collapsed / broke","ROADS","ROAD_COLLAPSE","verb","nkassar;nhajar;nhaar;n7ajar;2nhajar;ta7","A/B/B/B/C/B","nkassar most natural; nhajar = crumbled; ta7 = fell; 7=ح in n7ajar","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0401","انسفلت / رُمِّم","was paved / was repaired","ROADS","ALL_SUPPORT","verb","yisfelt;sfaltou;tarmamo;ytrammam;ramamo;3am yisfelt","A/A/A/B/A/A","3=ع in 3am; yisfelt most natural for paving; tarmamo = was repaired","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0402","احتاج إصلاح","needs repair (state)","ROADS","ALL_SUPPORT","verb","me7teje tarmim;me7taj tarmim;bi 7ajit tarmim;lazmo yisla7","A/A/A/A","7=ح in 7ajit; tarmim = repair/maintenance","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0403","حوّل المرور","diverted traffic","ROADS","ROAD_BLOCKED","verb","7awwalo l seer;3amelo ta7wile;ta7wile sal3a;7awwalo l tari2","A/A/A/A","7=ح twice; 3=ع in 3amelo","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0404","سقط / وقع","fell / dropped","ROADS","ROAD_BLOCKED","verb","seket;sa2et;we2e3;ta7;nzal;ska3","A/B/A/B/B/B","2=ق in sa2et and we2e3; seket most natural Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0405","حفروا / حفرت","they dug / was dug","ROADS","ROAD_BLOCKED","verb","7afrou;3am yi7fru;7afaret;7afaro;shi 7afar;3am ti7fur","A/A/A/A/B/B","7=ح required throughout; 3=ع in 3am","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0406","انحرفت","swerved / veered","ROADS","POTHOLE","verb","n7arafet;tin7arif;3am tin7arif;n7araf;in7araf;in7arafet","A/A/A/A/C/C","CRITICAL: 7=ح always — NEVER tinhirif/inhirif (omits ح); 3=ع in 3am","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0407","تكسرت","broke apart (surface)","ROADS","ROAD_CRACK","verb","nkasaret;tkassr;ttsarrat;nkasar;tkassaret","A/A/B/B/C","nkasaret most natural for road surface breaking apart","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0408","مسدود / مقطوع","blocked / closed","ROADS","ROAD_BLOCKED","adjective","masduud;ma2tou3;msakkar;maftoum;msadd;m2affel","A/A/B/B/C/C","2=ق in ma2tou3 and m2affel; msakkar = locked; maftoum widely used","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0409","متشقق","cracked (surface)","ROADS","ROAD_CRACK","adjective","metshe22a2;mtsha22a2;mesho22;tshe22;nkassar;m2asha3","A/B/C/C/B/C","2=ق throughout; metshe22a2 most natural","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0410","مهالك / خرب","ruined / destroyed","ROADS","ROAD_DAMAGE","adjective","ma7loul;ma7loule;5arban;5arbe;kharban;me7loul","A/A/A/A/B/C","5=خ in 5arban; ma7loul most Lebanese for completely ruined; 7=ح","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0411","ناقص / مفقود","missing / absent","ROADS","MISSING_MANHOLE","adjective","mafqoud;na2es;ghayyeb;ma fi;ghayyab;mish mawjoud","A/A/B/A/B/A","2=ق in na2es; mafqoud most natural; ghayyeb = absent (informal)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0412","زلق / منزلق","slippery","ROADS","ROAD_DAMAGE","adjective","zale2;zale2a;zaliq;mzale2;5atir zale2","A/A/B/B/A","2=ق in zale2/zaliq; dangerous condition especially when wet","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0413","مرتفع / منتفخ","raised / bulging (road surface)","ROADS","ROAD_DAMAGE","adjective","mnantekh;nante5;mntfe5;nfokha;7ader myen7am","A/B/B/C/C","5=خ in nante5; 7=ح in 7ader; bulging asphalt common complaint","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0414","ضيق","narrow","ROADS","ALL_SUPPORT","adjective","daye2;daye2a;day2;diy2;mish wase3","A/A/B/B/A","2=ق in daye2/day2; daye2 most natural Lebanese","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0415","صنبور / حنفية","tap / faucet","WATER","ALL_SUPPORT","noun_infra","7anafiye;7anfiye;sanabir;sanboura;7anfiyit;sanboure","A/A/B/B/C/B","7=ح in 7anafiye; sanabir = plural; sanboure Bekaa variant","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0416","خزان مياه","water tank / reservoir","WATER","WATER_CUT","noun_infra","khazzen;5azzen;khazzan;5azzan;l khazzen;5azzenet l may","A/B/A/B/A/A","5=خ preferred in seeds; khazzen also very common form","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0417","صهريج / تانكر","water tanker truck","WATER","WATER_CUT","noun_infra","tanker;tankar;sa7riij;sa7rij;l tanker;tanker may","A/A/A/A/A/A","tanker English loanword dominant; sa7riij more formal Arabic term","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0418","كسر أنبوب","pipe burst","WATER","PIPE_LEAK","noun_infra","anboub nkassar;kasret anboub;infijar anboub;anboub mfajar;anboub fatah","A/A/B/B/B","anboub nkassar most natural description; infijar = explosion/burst","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0419","وصلة أنابيب","pipe joint / connector","WATER","PIPE_LEAK","noun_infra","wasle;wasleh;waslet anabib;raccord;raccord l anboub;jonction","A/A/A/B/B/C","wasle most natural; raccord French loanword common in plumbing","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0420","عداد مياه","water meter","WATER","ALL_SUPPORT","noun_infra","3adad may;l 3adad;3adad l may;compteur may;3adad BMLWE","A/A/A/B/A","3=ع required; compteur French loanword; 3adad most common","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0421","مياه مالحة","salty water","WATER","DIRTY_WATER","noun_infra","may mal7a;may bi tal3at mil7;may m-mal7a;may ta3ma mish mne7","A/B/B/B","7=ح in mal7a; mal7 = salt; may m-mal7a = salty water (contracted)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0422","مياه بنية / صدئة","brown / rusty water","WATER","DIRTY_WATER","noun_infra","may sawda;may bniyi;may fi 7atta;may msaddiyi;may bi lawn;may wane l lawn","A/A/B/B/A/A","7=ح in 7atta; bniyi = brown; msaddiyi = rusty (from iron pipes)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0423","مياه بيضاء / حليبية","milky / white water","WATER","DIRTY_WATER","noun_infra","may bayde;may milkiyye;may fi mazij hawa;may 3ayniyi;may 3atma","A/B/B/B/C","3=ع in 3ayniyi; may bayde = white water; hawa = air (dissolved air causes white water)","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","HIGH","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0424","رغوة في الماء","foam in water","WATER","DIRTY_WATER","noun_infra","raghwe bi l may;rghwe;may fi rghwe;zbad bi l may;may rghwiye","A/B/A/B/B","raghwe = foam; zbad = foam/suds; may rghwiye = foamy water","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0425","رائحة كلور","chlorine smell in water","WATER","DIRTY_WATER","noun_infra","ri7et klor;ri7et clore;ri7et l may bi klor;may bi ri7et madde;may tnin l ri7a","A/A/A/B/B","7=ح in ri7et; klor = chlorine; complaint about excess chlorination","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0426","طعم غريب","strange taste (water)","WATER","DIRTY_WATER","noun_infra","ta3met gharibe;ta3m mish mni7;ta3m may 5arbe;ta3m may wse5","A/A/A/A","3=ع in ta3met; 5=خ in 5arbe; mish NOT mesh","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0427","سخان مياه","water heater","WATER","ALL_SUPPORT","noun_infra","sa55an;sa5an;l sa55an;sa55an l may;chauffe-eau;sa55eneh","A/A/A/A/B/C","5=خ in sa55an; chauffe-eau French term also very common in Lebanon","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","GENERAL_WORD_BANK_OR_STOPLIST","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0428","بيارة / حفرة صرف","septic pit / cesspool","WATER","SEWAGE_OVERFLOW","noun_infra","biyara;l biyara;7ofret sarf;fosse;fosse sceptique;7afret sarif","A/A/A/B/B/B","7=ح in 7ofret; fosse/fosse sceptique French terms common in rural Lebanon","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
"ARZ-CAND-0429","مياه صرف صحي","sewage water","WATER","SEWAGE_OVERFLOW","noun_infra","may sarif;may l mrajir;may l majari;may l sarif l sa77i;may 5anze","A/A/A/A/B","7=ح in sa77i; 5=خ in 5anze; may sarif most compressed natural form","BUILD_FULL_LEXICON_SEED","build_full_lexicon_fixed_v2.py","Beirut/Levant","LOW","false","LOW","PENDING_NATIVE_REVIEW","UNASSIGNED","UNREVIEWED","CORE_VOCAB_REVIEW","2026-05-20T12:01:33Z","2026-05-20T13:13:17Z"
