review_item_id,v10_term_id,arabic_script,english_gloss,category,subcategory,canonical_arabizi,operational_variants_pipe,matched_bank_candidate_ids,bank_match_type,required_reviewer_count,review_status,allowed_before_approval,post_approval_default_use,required_gates,notes
HITL-V10-1-0011,ARZ-V10-01072,فيوز,fuse,infra_electricity,fuse,fuse,fuse|fyuz,ARZ-CAND-0042,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0012,ARZ-V10-01073,اشتراك,generator subscription,infra_electricity,generator,ishtirak,ishtirak|eshterak,ARZ-CAND-0045,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0013,ARZ-V10-01074,مولد,generator,infra_electricity,generator,moualled,moualled|moualid|mwalled|generator|moteur|moalled|moalid,ARZ-CAND-0037,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0014,ARZ-V10-01075,اشتراك,subscription/generator line,infra_electricity,generator_service,ishtirak,ishtirak,ARZ-CAND-0045,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0015,ARZ-V10-01076,أمبير,ampere,infra_electricity,generator_unit,amper,amper|ampere,ARZ-CAND-0175,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0016,ARZ-V10-01077,شبكة,network/grid,infra_electricity,grid,shabake,shabake,ARZ-CAND-0676,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0017,ARZ-V10-01078,لمبة,bulb/lamp,infra_electricity,lamp,lambe,lambe|lampe|ampoule|ampole,ARZ-CAND-0677,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0018,ARZ-V10-01079,ضو,light/electricity,infra_electricity,light,daw,daw|dow,ARZ-CAND-0678,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0019,ARZ-V10-01080,كشاف,floodlight,infra_electricity,light,kashaf,kashaf|kashef,ARZ-CAND-0679,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0020,ARZ-V10-01081,إنارة,lighting,infra_electricity,lighting,enara,enara|inara,ARZ-CAND-0680,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0021,ARZ-V10-01082,كشاف,floodlight,infra_electricity,lighting,kashaf,kashaf,ARZ-CAND-0679,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0022,ARZ-V10-01083,خط,line,infra_electricity,line,khat,khat|5at,ARZ-CAND-0681,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0023,ARZ-V10-01084,عداد,meter,infra_electricity,meter,3addad,3addad|compteur,ARZ-CAND-0038,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0024,ARZ-V10-01085,فيش,plug/outlet,infra_electricity,outlet,fish,fish|prise,ARZ-CAND-0682,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0025,ARZ-V10-01086,لوحة,panel/board,infra_electricity,panel,law7a,law7a|lawha,ARZ-CAND-0683,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0026,ARZ-V10-01087,تابلو,panel board,infra_electricity,panel,tableau,tableau|tablo,ARZ-CAND-0684,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0027,ARZ-V10-01088,فيز,phase,infra_electricity,phase,phase,phase|tour|tor,ARZ-CAND-0685,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0028,ARZ-V10-01089,طور,phase,infra_electricity,phase,tour,tour|phase|tor,ARZ-CAND-0686,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0029,ARZ-V10-01090,عمود,pole,infra_electricity,pole,3amoud,3amoud|3amod,ARZ-CAND-0687,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0030,ARZ-V10-01091,عامود,pole,infra_electricity,pole,3amoud,3amoud|3amud|3amod,ARZ-CAND-0688,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0031,ARZ-V10-01092,كهربا,electricity,infra_electricity,power,kahraba,kahraba|kahrabe|kahrba,ARZ-CAND-0689,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0032,ARZ-V10-01093,طاقة,energy/power,infra_electricity,power,ta2a,ta2a,ARZ-CAND-0674,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0033,ARZ-V10-01094,ضو,light/power,infra_electricity,power_light,daw,daw|dow,ARZ-CAND-0678,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0034,ARZ-V10-01095,عتمة,darkness/blackout,infra_electricity,power_outage,3atme,3atme,ARZ-CAND-0690,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0035,ARZ-V10-01096,تماس,short circuit/contact,infra_electricity,short_circuit,temmas,temmas|tamas,ARZ-CAND-0691,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0036,ARZ-V10-01097,ألواح,panels,infra_electricity,solar,alwe7,alwe7|alwah|panels,ARZ-CAND-0692,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0037,ARZ-V10-01098,شمسي,solar,infra_electricity,solar,shamse,shamse|solar,ARZ-CAND-0693,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0038,ARZ-V10-01099,طاقة شمسية,solar,infra_electricity,solar,solar,solar|panel|panneau,ARZ-CAND-0694,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0039,ARZ-V10-01100,شرارة,spark,infra_electricity,spark,sharara,sharara,ARZ-CAND-0176,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0040,ARZ-V10-01101,سنترال,central/telephone exchange,infra_electricity,telecom,central,central|centrale,ARZ-CAND-0695,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0041,ARZ-V10-01102,إنترنت,internet,infra_electricity,telecom,internet,internet|net,ARZ-CAND-0696,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0042,ARZ-V10-01103,خط,line,infra_electricity,telecom,khat,khat|5at,ARZ-CAND-0681,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0043,ARZ-V10-01104,ألفا,Alfa,infra_electricity,telecom_agency,alfa,alfa,ARZ-CAND-0697,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0044,ARZ-V10-01105,أوجيرو,Ogero,infra_electricity,telecom_agency,ogero,ogero,ARZ-CAND-0698,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0045,ARZ-V10-01106,تاتش,Touch,infra_electricity,telecom_agency,touch,touch|toch,ARZ-CAND-0699,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0046,ARZ-V10-01107,محول,transformer,infra_electricity,transformer,mouhawwel,mouhawwel|mouhawil|transformateur|transformer|mohawwel|mohawil,ARZ-CAND-0041,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0047,ARZ-V10-01108,زيت,oil,infra_electricity,transformer_oil,zeyt,zeyt,ARZ-CAND-0700,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0048,ARZ-V10-01109,هبوط,drop,infra_electricity,voltage,hbot,hbot,ARZ-CAND-0620,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0049,ARZ-V10-01110,ارتفاع,rise/increase,infra_electricity,voltage,irtifa3,irtifa3,ARZ-CAND-0703,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0050,ARZ-V10-01111,تذبذب,fluctuation,infra_electricity,voltage,tazabzob,tazabzob,ARZ-CAND-0702,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0051,ARZ-V10-01112,فولتاج,voltage,infra_electricity,voltage,voltage,voltage|voltaj,ARZ-CAND-0701,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0052,ARZ-V10-01113,هبوط,drop,infra_electricity,voltage_drop,hbot,hbot|houbout|hobot,ARZ-CAND-0620,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0053,ARZ-V10-01114,تذبذب,fluctuation,infra_electricity,voltage_fluctuation,tazabzob,tazabzob|tazabzub,ARZ-CAND-0702,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0054,ARZ-V10-01115,ارتفاع,increase/rise,infra_electricity,voltage_rise,irtifa3,irtifa3|ertefe3,ARZ-CAND-0703,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0055,ARZ-V10-01116,كابل,cable,infra_electricity,wire,cable,cable|kabel,ARZ-CAND-0704,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0056,ARZ-V10-01117,سلك,wire,infra_electricity,wire,selk,selk|silk,ARZ-CAND-0705,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0057,ARZ-V10-01172,شرفة,balcony,infra_safety,balcony,balkon,balkon|balcony|shorfe,ARZ-CAND-0737,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0058,ARZ-V10-01173,عمود,column/pole,infra_safety,building,3amoud,3amoud|3amod,ARZ-CAND-0687,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0059,ARZ-V10-01174,حيط,wall,infra_safety,building,7et,7et|hayt,ARZ-CAND-0738,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0060,ARZ-V10-01175,شرفة,balcony,infra_safety,building,balkon,balkon|balcony|shorfe,ARZ-CAND-0737,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0061,ARZ-V10-01176,مبنى,building,infra_safety,building,mabna,mabna|bineye,ARZ-CAND-0093,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0062,ARZ-V10-01177,سقف,ceiling/roof,infra_safety,building,sa2ef,sa2ef|sa2f,ARZ-CAND-0219,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0063,ARZ-V10-01178,سور,wall/fence,infra_safety,building,sour,sour|sor,ARZ-CAND-0739,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0064,ARZ-V10-01179,واجهة,facade,infra_safety,building,wejhe,wejhe|wajhe,ARZ-CAND-0740,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0065,ARZ-V10-01180,عمود,column/pole,infra_safety,building_part,3amoud,3amoud,ARZ-CAND-0687,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0066,ARZ-V10-01181,شرفة,balcony,infra_safety,building_part,balkon,balkon|balcony,ARZ-CAND-0737,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0067,ARZ-V10-01182,درابزين,railing,infra_safety,building_part,darabzin,darabzin,ARZ-CAND-0757,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0068,ARZ-V10-01183,سقف,ceiling/roof,infra_safety,building_part,sa2ef,sa2ef|sa2f,ARZ-CAND-0219,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0069,ARZ-V10-01184,سور,wall/fence,infra_safety,building_part,sour,sour,ARZ-CAND-0739,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0070,ARZ-V10-01185,واجهة,facade,infra_safety,building_part,wejhe,wejhe|wajhe,ARZ-CAND-0740,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0071,ARZ-V10-01186,انهيار,collapse,infra_safety,collapse,inhiyar,inhiyar,ARZ-CAND-0004,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0072,ARZ-V10-01187,شقوق,cracks,infra_safety,crack,sh2ou2,sh2ou2|sha22|sh2o2,ARZ-CAND-0741,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0073,ARZ-V10-01188,تصدع,structural crack,infra_safety,crack,tasaddo3,tasaddo3|tasado3,ARZ-CAND-0742,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0074,ARZ-V10-01189,خطر,danger,infra_safety,danger,5atar,5atar|khatar,ARZ-CAND-0074,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0075,ARZ-V10-01190,مصعد,elevator,infra_safety,elevator,ascenseur,ascenseur|lift|mas3ad,ARZ-CAND-0743,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0076,ARZ-V10-01191,دفاع,defense,infra_safety,emergency,difa3,difa3|defense,ARZ-CAND-0744,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0077,ARZ-V10-01192,إسعاف,ambulance,infra_safety,emergency,is3af,is3af|ambulance,ARZ-CAND-0087,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0078,ARZ-V10-01193,مدني,civil,infra_safety,emergency,madane,madane|civile,ARZ-CAND-0745,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0079,ARZ-V10-01194,شرطة,police,infra_safety,emergency,shorta,shorta|police,ARZ-CAND-0746,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0080,ARZ-V10-01195,مخفر,police station,infra_safety,emergency_place,makhfar,makhfar|ma5far,ARZ-CAND-0747,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
HITL-V10-1-0081,ARZ-V10-01196,انفجار,explosion,infra_safety,explosion,infijar,infijar|nfijar,ARZ-CAND-0207,bank_arabic_script_match,2,PENDING_SECOND_REVIEW,none,HITL/context signal only; not direct routing or severity,native_review|second_reviewer|validator_pass|taxonomy_alignment|hitl_gate,High-risk trust class must not be absorbed automatically.
